# This file is generated; do not edit manually.
# cache: 111ee1c Cache version 2026-09-23-c1-rev240
id,zoom2d,xOffset2d,yOffset2d,resizeX,resizeY,resizeZ,boughtTemplateId,boughtId,variants
30257,848,2,-7,,,,,,
30258,848,2,-7,,,,,,
30259,848,2,-7,,,,,,
30260,848,2,-7,,,,,,
30261,848,2,-7,,,,,,
30262,848,2,-7,,,,,,
30263,848,2,-7,,,,,,
30264,848,2,-7,,,,,,
30265,848,2,-7,,,,,,
30266,848,2,-7,,,,,,
30267,848,2,-7,,,,,,
30268,848,2,-7,,,,,,
30269,848,2,-7,,,,,,
30270,848,2,-7,,,,,,
30271,848,2,-7,,,,,,
30272,848,2,-7,,,,,,
30273,848,2,-7,,,,,,
30274,848,2,-7,,,,,,
30275,848,2,-7,,,,,,
30276,848,2,-7,,,,,,
30277,848,2,-7,,,,,,
30278,848,2,-7,,,,,,
30279,848,2,-7,,,,,,
30280,848,2,-7,,,,,,
30281,848,2,-7,,,,,,
30282,848,2,-7,,,,,,
30283,848,2,-7,,,,,,
30284,848,2,-7,,,,,,
30285,848,2,-7,,,,,,
30286,848,2,-7,,,,,,
30287,848,2,-7,,,,,,
30288,848,2,-7,,,,,,
30289,848,2,-7,,,,,,
30290,848,2,-7,,,,,,
30291,848,2,-7,,,,,,
30292,848,2,-7,,,,,,
30293,848,2,-7,,,,,,
30294,848,2,-7,,,,,,
30295,848,2,-7,,,,,,
30296,848,2,-7,,,,,,
30297,848,2,-7,,,,,,
30298,848,2,-7,,,,,,
30299,848,2,-7,,,,,,
30300,848,2,-7,,,,,,
30301,848,2,-7,,,,,,
30302,612,,-2,,,,,,
30303,1480,-1,-1,,,,,,
30304,1720,-1,8,,,,,,
30305,1108,3,-4,,,,,,
30307,1020,-1,11,,,,,,
30308,757,3,-3,,,,,,
30309,757,1,17,,,,,,
30310,1360,-1,-15,,,,,,
30311,1438,,19,,,,,,
30312,1616,,-1,,,,,,
30313,1616,,-1,,,,,,
30314,1616,,-1,,,,,,
30315,1616,,-1,,,,,,
30316,976,,1,,,,,,
30317,1616,-3,,,,,,,
30318,760,,2,,,,,,
30319,760,,2,,,,,,
30320,1316,-7,4,,,,,,
30321,800,1,-6,,,,,,
30324,800,1,-6,,,,,,
30327,710,3,,,,,,,
30328,1210,-6,,,,,,,
30331,1762,,,,,,,,
30334,1762,,,,,,,,
30337,1762,,,,,,,,
30340,632,-1,-2,,,,,,
30342,1475,2,2,,,,,,
30343,1475,2,2,,,,,,
30344,1347,2,2,,,,,,
30345,1582,,-5,,,,,,
30346,1582,,-5,,,,,,
30347,1450,-4,3,,,,,,
30348,1450,-4,3,,,,,,
30349,1475,2,2,,,,,,
30350,1347,2,2,,,,,,
30351,1582,,-5,,,,,,
30352,1450,-4,3,,,,,,
30353,1730,1,27,,,,,30354,
30354,,,,,,,13189,30353,
30355,1730,1,27,,,,,30356,
30356,,,,,,,13189,30355,
30357,899,1,-1,,,,,,
30359,2384,,,,,,,,
30361,718,5,-11,,,,,,
30363,757,,-8,,,,,,
30365,976,-1,,,,,,,
30367,2237,-1,2,,,,,,
30369,2204,,10,,,,,,
30371,1118,,-2,,,,,,
30373,1382,-13,-22,,,,,,
30374,1316,-12,1,,,,,,
30376,987,5,1,,,,,,
30378,789,,5,,,,,,
30380,888,-1,1,,,,,,
30382,1360,,2,,,,,,
30384,1246,-3,1,,,,,,
30386,526,1,3,,,,,,
30388,1809,2,3,,,,,,
30390,1711,-5,-3,,,,,,
30392,1612,4,-6,,,,,,
30393,1050,,-2,,,,,,
30394,1050,,-2,,,,,,
30395,1050,,-2,,,,,,
30396,1050,,-2,,,,,,
30397,1050,,-2,,,,,,
30398,1050,,-2,,,,,,
30399,1050,,-2,,,,,,
30400,1050,,-2,,,,,,
30401,1050,,-2,,,,,,
30402,1508,-1,4,,,,,,
30404,855,-1,-12,,,,,,
30406,1250,,-1,,,,,,
30408,1684,,-4,,,,,,
30410,700,2,-6,,,,,,
30412,855,-1,-12,,,,,,
30414,1250,,-1,,,,,,
30416,1684,,-4,,,,,,
30418,700,2,-6,,,,,,
30420,855,-1,-12,,,,,,
30422,1250,,-1,,,,,,
30424,1684,,-4,,,,,,
30426,700,2,-6,,,,,,
30428,1232,,-2,,,,,,
30430,1932,3,-4,,,,,,
30432,1592,,,,,,,,
30434,1678,4,-1,,,,,,
30436,1678,4,-1,,,,,,
30437,921,,-13,,,,,,
30439,1414,,-1,,,,,,
30441,1842,-1,-1,,,,,,
30443,1592,,,,,,,,
30445,730,,,,,,,,
30447,1290,,3,,,,,,
30449,1730,,-4,,,,,,
30451,1592,,,,,,,,
30453,1118,,,,,,,,
30455,1118,,,,,,,,
30457,1118,,,,,,,,
30459,1118,,,,,,,,
30461,1118,,,,,,,,
30463,2086,-8,,,,,,,
30465,,,-5,,,,,,
30467,1360,,,,,,,,
30469,1360,,,,,,,,
30471,1232,,,,,,,,
30473,1232,,,,,,,,
30475,1075,,,,,,,,
30477,1075,,,,,,,,
30479,848,3,-16,,,,,,
30481,848,3,-16,,,,,,
30483,848,3,-16,,,,,,
30485,848,3,-16,,,,,,
30487,550,3,-25,,,,,,
30489,625,2,30,,,,,,
30491,828,5,-9,,,,,,
30493,1940,,1,,,,,,
30494,1940,,1,,,,,,
30495,5878,,-24,,,,,,
30496,4598,-8,-18,,,,,,
30497,9033,,-60,,,,,,
30498,4681,,-20,,,,,,
30499,5459,1,-65,,,,,,
30500,5263,,-43,,,,,,
30501,2086,-1,-72,,,,,,
30502,,24,100,,,,,,
30519,730,,,,,,,,
30521,1290,,3,,,,,,
30523,1730,,-4,,,,,,
30525,730,,,,,,,,
30527,1290,,3,,,,,,
30529,1730,,-4,,,,,,
30531,730,,,,,,,,
30533,1290,,3,,,,,,
30535,1730,,-4,,,,,,
30537,730,,,,,,,,
30539,1290,,3,,,,,,
30541,1730,,-4,,,,,,
30543,730,,,,,,,,
30545,1290,,3,,,,,,
30547,1730,,-4,,,,,,
30554,2086,-8,,,,,,,
30557,1360,,9,,,,,,
30560,1118,,,,,,,,
30563,1118,,,,,,,,
30567,5263,,-43,,,,,,
30568,1550,-4,-19,,,,,,
30570,1550,-4,-19,,,,,,
30571,1550,-4,-19,,,,,,
30572,1550,-4,-19,,,,,,
30573,1550,-4,-19,,,,,,
30574,1550,-4,-19,,,,,,
30576,2400,,12,,,,,,
30579,840,,,,,,,,
30581,840,,,,,,,,
30583,840,,,,,,,,
30585,840,,,,,,,,
30587,840,,,,,,,,
30589,840,,,,,,,,
30591,840,,,,,,,,
30593,840,,,,,,,,
30595,840,,,,,,,,
30597,1118,4,1,,,,,,
30599,1118,4,1,,,,,,
30601,1118,4,1,,,,,,
30603,1118,4,-8,,,,,,
30605,1118,4,-8,,,,,,
30607,1118,4,-8,,,,,,
30609,1118,4,-5,,,,,,
30611,1118,-2,-11,,,,,,
30613,1118,-3,-11,,,,,,
30615,1010,1,,,,,,,
30616,2400,,12,,,,,,
30619,2400,,12,,,,,,
30622,4529,12,-29,,,,,,
30624,5100,13,-100,,,,,,
30626,1151,-3,22,,,,,,
30627,1053,-1,12,,,,,,
30628,1776,1,9,,,,,,
30631,1546,4,10,,,,,,
30634,2171,,,,,,,,
30637,511,,3,,,,,,
30638,511,,3,,,,,,
30640,680,1,5,,,,,,
30644,779,3,,,,,,,
30646,691,-1,-2,,,,,,
30648,848,-3,-2,,,,,,
30650,2384,-13,-9,,,,,,
30651,2384,-13,-9,,,,,,
30652,2384,-13,-9,,,,,,
30653,2384,-13,-9,,,,,,
30654,2384,-13,-9,,,,,,
30655,2384,4,-9,,,,,,
30656,2384,4,-9,,,,,,
30657,1488,11,68,,,,,,
30658,1488,11,68,,,,,,
30659,1488,18,65,,,,,,
30660,1488,18,65,,,,,,
30661,1104,28,74,,,,,,
30662,2128,13,53,,,,,,
30663,1616,29,76,,,,,,
30664,1616,29,76,,,,,,
30665,1616,29,76,,,,,,
30666,1616,29,76,,,,,,
30667,1616,29,76,,,,,,
30668,1616,29,76,,,,,,
30669,1616,29,76,,,,,,
30670,1616,33,76,,,,,,
30671,,33,66,,,,,,
30676,1030,,11,,,,,,
30679,1030,,11,,,,,,
30682,1030,,11,,,,,,
30685,1030,,11,,,,,,
30688,984,-1,-2,,,,,,
30689,1210,-6,,,,,,,
30690,2400,,12,,,,,,
30692,350,-4,,,,,,,
30694,,,,,,,,,2:30698|3:30699|4:30700|5:30701
30696,720,3,5,,,,,,2:30702|3:30703|4:30704|5:30705
30702,720,3,5,,,,,,
30703,720,3,5,,,,,,
30704,720,3,5,,,,,,
30705,720,3,5,,,,,,
30706,2086,-8,,,,,,,
30707,2086,-8,,,,,,,
30708,2086,-8,,,,,,,
30709,2086,-8,,,,,,,
30710,2086,-8,,,,,,,
30711,2086,-8,,,,,,,
30712,2086,-8,,,,,,,
30713,2086,-8,,,,,,,
30714,2086,-8,,,,,,,
30715,2086,-8,,,,,,,
30716,2086,-8,,,,,,,
30717,2086,-8,,,,,,,
30718,2086,-8,,,,,,,
30719,2086,-8,,,,,,,
30720,1151,3,-5,,,,,,
30722,1316,,-2,,,,,,
30724,1283,,5,,,,,,
30726,921,1,24,,,,,,
30742,842,1,,,,,,,
30743,842,1,,,,,,,
30744,1762,,,,,,,,
30747,461,1,-5,,,,,,
30750,900,,-2,,,,,,
30753,1352,1,-1,,,,,,
30756,1720,-1,8,,,,,,
30759,1104,,3,,,,,,
30763,1936,,-72,,,,,,
30765,428,,10,,,,,,3:30767|5:30768|10:30769|20:30770
30767,482,,20,,,,,,
30768,660,,10,,,,,,
30769,682,-3,8,,,,,,
30770,760,,3,,,,,,
30771,625,,3,,,,,,
30773,1020,4,28,,,,,,
30775,842,1,,,,,,,
30777,900,,-2,,,,,,
30779,1352,1,-1,,,,,,
30781,1720,-1,8,,,,,,
30783,705,1,3,,,,,,
30785,705,1,3,,,,,,
30787,705,1,3,,,,,,
30789,833,1,3,,,,,,
30791,705,1,3,,,,,,
30793,1473,,,,,,,,
30795,2072,1,-22,,,,,,
30798,2072,1,-22,,,,,,
30800,1809,1,-42,,,,,,
30803,1488,2,9,,,,,,
30805,1488,2,9,,,,,,
30806,1632,,8,,,,,,
30808,670,-3,10,,,,,,
30810,1906,-6,-3,,,,,,
30813,1906,9,-6,,,,,,
30816,1778,10,-14,,,,,,
30819,1778,,,,,,,,
30822,1778,6,-1,,,,,,
30825,1778,6,-1,,,,,,
30828,1778,,-5,,,,,,
30831,2007,-7,-1,,,,,,
30834,1778,-1,-21,,,,,,
30837,1778,6,-1,,,,,,
30840,1778,6,-1,,,,,,
30843,740,,1,,,,,,
30846,1144,1,1,,,,,,
30848,1360,3,,,,,,,5:30850|15:30851|50:30852|100:30853
30850,1606,6,2,,,,,,
30851,1744,-3,1,,,,,,
30852,1744,5,,,,,,,
30853,1744,5,4,,,,,,
30854,692,1,-8,,,,,,
30856,692,1,-8,,,,,,
30858,692,1,-8,,,,,,
30860,1076,-1,-17,,,,,,
30862,1076,-1,-17,,,,,,
30864,1091,,-1,,,,,,1:30866|2:30867|3:30868|4:30869|5:30870|6:30871
30866,1091,,-1,,,,,,
30867,1091,,-1,,,,,,
30868,1091,,-1,,,,,,
30869,1091,,-1,,,,,,
30870,1091,,-1,,,,,,
30871,1091,,-1,,,,,,
30872,900,-3,-1,,,,,,
30875,550,,-1,,,,,,
30878,550,,-1,,,,,,
30881,550,,-1,,,,,,
30884,550,,-1,,,,,,
30887,1053,-1,5,,,,,,
30888,3536,-1,-99,,,,,,
30890,400,1,-3,,,,,,
30891,1513,-2,15,,,,,,
30893,720,,1,,,,,,
30895,636,1,29,,,,,,
30898,1616,-2,-16,,,,,,
30900,1104,-1,8,,,,,,
30902,1501,1,-16,,,,,,
30904,1501,1,-16,,,,,,
30906,1501,1,-16,,,,,,
30908,1501,1,-16,,,,,,
30910,1501,1,-16,,,,,,
30912,1501,1,-16,,,,,,
30914,1501,1,-16,,,,,,
30916,1501,1,-16,,,,,,
30918,1501,1,-16,,,,,,
30920,1501,1,-16,,,,,,
30922,1501,1,-16,,,,,,
30924,1501,1,-16,,,,,,
30926,1501,1,-16,,,,,,
30928,1010,1,,,,,,,
30929,1010,1,,,,,,,
30930,1010,1,,,,,,,
30931,1010,1,,,,,,,
30932,1010,1,,,,,,,
30933,1010,1,,,,,,,
30934,1010,1,,,,,,,
30935,1010,1,,,,,,,
30936,1711,3,1,,,,,,
30937,970,1,4,,,,,,
30939,550,,-1,,,,,,
30940,230,4,8,,,,,,
30941,904,,-6,,,,,,
30942,904,1,-3,,,,,,
30943,904,1,-3,,,,,,
30944,1118,,,,,,,,
30945,1770,-2,-15,,,,,,
30946,976,-1,10,,,,,,
30947,822,,-5,,,,,,
30949,1020,2,9,,,,,,
30950,1301,1,7,,,,,,
30951,976,-1,10,,,,,,
30952,1370,,-16,,,,,,
30953,1370,,-16,,,,,,
30954,1370,,-16,,,,,,
30955,1678,-11,,,,,,,
30957,2072,-7,-6,,,,,,
30960,810,2,-2,,,,,,
30961,2128,9,-20,,,,,,
30962,740,,1,,,,,,
30963,1488,2,11,,,,,,
30964,1096,-3,-3,,,,,,
30965,954,,,,,,,,
30966,2796,,,,,,,,
30967,822,,-9,,,,,,
30968,822,,-9,,,,,,
30969,822,,-9,,,,,,
30970,724,1,1,,,,,,
30972,2303,,-43,,,,,,
30973,1410,2,,,,,,,
30975,990,-1,2,,,,,,
30977,1020,-1,5,64,64,64,,,
30979,910,,,,,,,,
30981,910,,,,,,,,
30983,910,,,,,,,,
30985,500,-1,-2,,,,,,
30987,500,-1,-2,,,,,,
30989,1470,1,7,,,,,,
30990,1470,1,7,,,,,,
30991,1872,12,46,,,,,,
30992,5584,2,-61,,,,,,
30993,1809,-7,46,,,,,,
30994,1645,-7,72,,,,,,
30995,2072,-7,90,,,,,,
30997,650,,,,,,,,
30998,720,2,3,,,,,,2:31000|3:31001|4:31002|5:31003
31000,720,-5,,,,,,,
31001,720,,3,,,,,,
31002,720,2,1,,,,,,
31003,720,2,3,,,,,,
31004,1348,11,20,,,,,,2:31006|3:31007|4:31008|5:31009
31006,1244,10,36,,,,,,
31007,1414,11,32,,,,,,
31008,1372,8,31,,,,,,
31009,1372,12,57,,,,,,
31010,1220,4,14,,,,,,2:31012|3:31013|4:31014|5:31015
31012,1476,1,31,,,,,,
31013,1500,8,16,,,,,,
31014,1604,1,28,,,,,,
31015,1860,,9,,,,,,
31016,750,,26,,,,,,
31018,4176,,,,,,,,2:31020|3:31021|20:31023
31020,2763,,,,,,,,
31021,2384,,,,,,,,
31022,2204,-4,13,,,,,,
31023,2303,-2,4,,,,,,
31024,2100,3,3,,,,,,
31027,1588,,31,,,,,,
31030,4304,30,16,,,,,,
31031,7120,3,-58,,,,,,
31032,1678,-8,5,,,,,,
31034,625,6,-7,,,,,,
31037,435,6,-10,,,,,,
31038,526,8,-7,,,,,,
31039,691,-1,-2,,,,,,
31040,526,7,-6,,,,,,
31041,461,6,-10,,,,,,
31042,526,3,-3,,,,,,
31043,580,-2,2,,,,,,
31045,1546,-7,2,,,,,,
31047,780,1,7,,,,,,
31049,2002,-4,2,,,,,,
31052,1579,12,-4,,,,,,
31054,1053,8,-1,,,,,,100:31056|500:31057|1000:31058
31056,1678,3,3,,,,,,
31057,1776,4,,,,,,,
31058,1974,-1,1,,,,,,
31059,1382,-1,17,,,,,,
31060,1151,-1,16,,,,,,
31061,1151,-4,11,,,,,,
31062,1513,5,-20,,,,,,
31063,1349,,23,,,,,,
31064,1382,,17,,,,,,
31065,1151,,16,,,,,,
31066,1151,,11,,,,,,
31067,1513,,-20,,,,,,
31068,1349,,23,,,,,,
31069,1349,,54,,,,,,
31070,1040,1,7,,,,,,
31071,960,,7,,,,,,
31073,1020,2,9,,,,,,
31075,1410,2,,,,,,,
31077,840,,,,,,,,
31079,830,1,-21,,,,,,
31081,855,-1,1,,,,,,
31084,592,-1,-19,,,,,,
31086,1488,1,11,,,,,,
31088,888,5,-5,,,,,,
31091,888,5,-5,,,,,,
31092,888,5,-5,,,,,,
31093,888,5,-5,,,,,,
31094,888,5,-5,,,,,,
31095,888,5,-5,,,,,,
31096,888,5,-5,,,,,,
31097,888,-1,-5,,,,,,
31099,1349,-24,3,,,,,,2:31102|3:31103|4:31104|5:31105
31101,1349,-24,3,,,,,,
31102,1700,-9,-10,,,,,,
31103,1700,-9,-10,,,,,,
31104,1809,-5,1,,,,,,
31105,1809,-5,1,,,,,,
31106,592,,3,,,,,,
31109,1546,2,-6,,,,,,
31111,625,3,2,,,,,,
31113,1908,-2,3,,,,,,
31115,1908,-2,3,,,,,,
31117,592,,,,,,,,
31119,840,,,,,,,,
31120,840,,,,,,,,
31121,1020,2,9,,,,,,
31123,400,16,23,,,,,,
31124,400,16,23,,,,,,
31125,400,16,23,,,,,,
31126,400,16,23,,,,,,
31127,400,16,23,,,,,,
31128,740,,-4,,,,,,
31130,2895,13,-78,,,,,,
31132,2276,,14,,,,,,
31133,1382,5,-3,,,,,,
31134,3310,4,-6,,,,,,
31135,3310,4,-6,,,,,,
31136,1762,,,,,,,,
31139,1762,,,,,,,,
31142,1762,,,,,,,,
31145,1762,,,,,,,,
31148,1762,,,,,,,,
31151,1762,,,,,,,,
31154,1762,,,,,,,,
31157,1762,,,,,,,,
31160,1762,,,,,,,,
31163,1762,,,,,,,,
31166,1762,,,,,,,,
31169,1762,,,,,,,,
31172,890,2,,,,,,,
31174,1860,5,12,,,,,,
31176,9936,,21,,,,,,
31177,4816,-10,-41,,,,,,
31178,4432,7,-64,,,,,,
31179,2896,-1,-40,,,,,,
31180,464,-2,-1,,,,,,
31181,1857,1,3,,,,,,
31184,1857,1,3,,,,,,
31187,1857,1,3,,,,,,
31190,1857,1,3,,,,,,
31193,1616,,8,,,,,,
31196,1616,,8,,,,,,
31199,1616,,8,,,,,,
31202,1616,,8,,,,,,
31205,1118,,,,,,,,
31208,1118,,,,,,,,
31211,840,2,-2,,,,,,
31212,1040,1,7,,,,,,
31214,1040,1,7,,,,,,
31216,1040,1,7,,,,,,
31218,1730,1,27,,,,,31219,
31219,,,,,,,13189,31218,
31220,1730,1,27,,,,,31221,
31221,,,,,,,13189,31220,
31222,2086,-8,,,,,,,
31223,2086,-8,,,,,,,
31224,2086,-8,,,,,,,
31225,3224,,-9,,,,,,
31227,1020,,,,,,,,
31229,1488,-1,,,,,,,
31231,1488,,5,,,,,,
31233,600,,-1,,,,,,
31235,1711,5,-4,,,,,,2:31237|3:31238|4:31239|5:31240
31237,2007,-4,-2,,,,,,
31238,2007,-4,-2,,,,,,
31239,2007,-4,-2,,,,,,
31240,2007,-4,-2,,,,,,
31241,921,-1,2,,,,,,
31243,921,-1,5,,,,,,
31245,2064,-6,-100,,,,,,
31248,2064,-6,-100,,,,,,
31251,842,-7,-1,,,,,,
31252,510,,,,,,,,
31253,1744,,,,,,,,
31254,670,-4,1,,,,,,
31255,748,-1,-7,,,,,,
31258,748,-1,-7,,,,,,
31261,748,-1,-7,,,,,,
31264,1283,1,17,80,80,80,,,
31266,1830,,,,,,,,
31268,1010,1,,,,,,,
31269,1010,1,,,,,,,
31270,1010,1,,,,,,,
31271,1010,1,,,,,,,
31272,1010,1,,,,,,,
31273,1010,1,,,,,,,
31274,1010,1,,,,,,,
31275,1010,1,,,,,,,
31276,2640,,,,,,,,
31277,2640,,,,,,,,
31278,2640,,,,,,,,
31279,1872,,,,,,,,
31280,1872,,,,,,,,
31281,1872,,,,,,,,
31282,1872,,,,,,,,
31283,2039,7,36,,,,,,
31285,2171,11,-36,,,,,,
31287,3125,11,-44,,,,,,
31288,2128,,1,,,,,,
31290,2128,,1,,,,,,
31292,720,,,,,,,,
31295,848,-2,-16,,,,,,
31296,1232,5,10,,,,,,
31297,987,2,3,112,112,112,,,
31298,848,-2,-16,,,,,,
31300,1232,5,10,,,,,,
31302,2180,-1,1,,,,,,
31303,2180,-1,1,,,,,,
31304,2180,-1,1,,,,,,
31305,2180,-1,1,,,,,,
31306,2180,-1,1,,,,,,
31307,2180,-1,1,,,,,,
31308,2180,-1,1,,,,,,
31309,2180,-1,1,,,,,,
31310,2180,-1,1,,,,,,
31311,2180,-1,1,,,,,,
31312,2180,-1,1,,,,,,
31313,2180,-1,1,,,,,,
31314,2180,-1,1,,,,,,
31315,2180,-1,1,,,,,,
31316,2180,-1,1,,,,,,
31317,2180,-1,1,,,,,,
31318,2180,-1,1,,,,,,
31319,2180,-1,1,,,,,,
31320,2180,-1,1,,,,,,
31321,2180,-1,1,,,,,,
31322,2180,-1,1,,,,,,
31323,2180,-1,1,,,,,,
31324,2180,-1,1,,,,,,
31325,2180,-1,1,,,,,,
31326,2180,-1,1,,,,,,
31327,1744,7,22,,,,,,
31328,1744,7,22,,,,,,
31329,1744,7,22,,,,,,
31330,1000,1,27,,,,,,
31331,1000,1,27,,,,,,
31333,990,-1,2,,,,,,
31335,990,-1,2,,,,,,
31337,987,2,3,112,112,112,,,
31338,820,-3,-1,112,112,112,,,
31339,919,,,,,,,,
31341,919,,,,,,,,
31343,919,,,,,,,,
31345,500,-5,-1,,,,,,
31347,919,,,,,,,,
31349,500,-5,-1,,,,,,
31351,465,3,14,,,,,,
31353,1308,,-4,,,,,,
31355,1438,-5,-3,,,,,,
31357,1308,,-4,,,,,,
31359,912,20,-9,,,,,,
31361,912,20,-9,,,,,,
31363,720,,,,,,,,
31365,1178,3,-1,,,,,,
31367,1178,3,-1,,,,,,
31369,1178,3,-1,,,,,,
31371,1178,3,-1,,,,,,
31373,1178,3,-1,,,,,,
31375,984,,24,,,,,,
31377,789,-1,11,,,,,,
31379,720,,,,,,,,
31381,720,,,,,,,,
31383,1180,,-7,,,,,,
31386,1180,,-7,,,,,,
31389,1180,,-7,,,,,,
31392,1809,6,-88,,,,,,
31393,1232,2,35,,,,,,
31395,976,1,-1,,,,,,
31397,658,2,1,,,,,,
31398,1616,2,18,,,,,,
31400,1743,10,-34,,,,,,
31401,848,-2,-16,,,,,,
31403,1232,5,10,,,,,,
31405,1426,2,11,,,,,,
31406,778,3,4,,,,,,
31408,2244,6,4,,,,,,
31410,1720,7,3,,,,,,
31412,1604,3,4,,,,,,
31414,1604,-4,-6,,,,,,
31416,2116,,-1,,,,,,
31418,2116,,15,,,,,,
31420,1860,5,12,,,,,,
31422,1860,5,12,,,,,,
31424,2116,,3,,,,,,
31426,2116,,26,,,,,,
31428,2105,1,3,,,,,,
31430,1645,3,-9,,,,,,
31432,,,18,,,,,,
31435,,,18,,,,,,
31438,,,18,,,,,,
31441,467,,-1,,,,,,
31443,466,,-1,,,,,,
31445,,33,66,,,,,,
31446,,33,66,,,,,,
31447,,33,66,,,,,,
31448,,33,66,,,,,,
31449,,33,66,,,,,,
31450,,33,66,,,,,,
31451,,33,66,,,,,,
31452,,33,66,,,,,,
31453,,33,66,,,,,,
31454,720,6,-9,,,,,,
31457,954,-1,1,,,,,,
31460,1250,-1,11,,,,,,
31463,720,6,-9,,,,,,
31466,720,6,-9,,,,,,
31469,720,6,-9,,,,,,
31472,1360,,9,,,,,,
31475,1360,,9,,,,,,
31478,1360,,9,,,,,,
31481,2272,-2,17,,,,,,
31484,2016,-10,12,,,,,,
31487,1504,-1,,,,,,,
31490,1210,,,,,,,,
31492,1210,,,,,,,,
31494,1210,,,,,,,,
31496,1210,,,,,,,,
31498,1210,,,,,,,,
31500,1210,,,,,,,,
31502,1910,,-11,,,,,,
31505,1910,,-11,,,,,,
31508,1910,,-11,,,,,,
31511,682,-2,-2,,,,,,
31513,1066,-3,-10,,,,,,
31515,938,,24,,,,,,
31517,855,-3,-7,,,,,,
31518,1020,7,1,,,,,,
31519,987,6,-3,,,,,,
31520,1086,3,,,,,,,
31521,789,-2,-7,,,,,,
31522,789,-1,3,,,,,,
31523,1020,7,-4,,,,,,
31524,1020,7,-4,,,,,,
31525,1118,-1,1,,,,,,
31526,1118,,-1,,,,,,
31527,1118,2,-1,,,,,,
31528,1118,2,,,,,,,
31529,1086,-2,-6,,,,,,
31530,1086,-2,-6,,,,,,
31531,1086,-1,-7,,,,,,
31532,1086,-4,-6,,,,,,
31533,1086,1,-2,,,,,,
31534,1086,-2,3,,,,,,
31535,1086,-2,3,,,,,,
31536,1086,2,3,,,,,,
31537,976,-3,1,,,,,,
31538,976,-3,1,,,,,,
31539,976,1,1,,,,,,
31540,976,2,-3,,,,,,
31541,822,1,1,,,,,,2:31517|3:31518|4:31519|5:31520
31543,691,-1,1,,,,,,2:31521|3:31522|4:31523|5:31524
31545,1118,-1,1,,,,,,2:31525|3:31526|4:31527|5:31528
31547,1020,,-4,,,,,,2:31529|3:31530|4:31531|5:31532
31549,1086,-1,2,,,,,,2:31533|3:31534|4:31535|5:31536
31551,848,,1,,,,,,2:31537|3:31538|4:31539|5:31540
31553,1118,-3,-2,,,,,,
31556,1118,-3,-2,,,,,,
31559,1118,-3,-2,,,,,,
31561,1743,1,13,,,,,,
31564,1743,1,13,,,,,,
31567,1743,1,13,,,,,,
31569,710,1,-22,,,,,,
31572,592,5,-1,,,,,,
31575,1316,-3,5,,,,,,
31577,1316,-3,5,,,,,,
31579,1316,-3,5,,,,,,
31581,1316,-3,5,,,,,,
31583,1316,-3,5,,,,,,
31585,1316,-3,5,,,,,,
31587,550,,-1,,,,,,
31590,944,-2,-1,,,,,,
31593,944,-2,-1,,,,,,
31596,944,-2,-1,,,,,,
31599,944,-2,-1,,,,,,
31602,550,,-1,,,,,,
31605,550,,-1,,,,,,
31608,550,,-1,,,,,,
31611,550,,-1,,,,,,
31614,550,,-1,,,,,,
31617,550,,-1,,,,,,
31620,550,,-1,,,,,,
31623,550,,-1,,,,,,
31626,550,,-1,,,,,,
31629,550,,-1,,,,,,
31632,550,,-1,,,,,,
31635,550,,-1,,,,,,
31638,550,,-1,,,,,,
31641,550,,-1,,,,,,
31644,550,,-1,,,,,,
31647,550,,-1,,,,,,
31650,550,,-1,,,,,,
31653,550,,-1,,,,,,
31656,550,,-1,,,,,,
31659,550,,-1,,,,,,
31662,550,,-1,,,,,,
31665,550,,-1,,,,,,
31668,550,,-1,,,,,,
31671,1102,,45,,,,,,
31674,1102,,45,,,,,,
31677,1102,,45,,,,,,
31680,1102,,45,,,,,,
31683,1102,,45,,,,,,
31686,1102,2,-27,,,,,,
31689,1102,2,-27,,,,,,
31692,1102,2,-27,,,,,,
31695,1102,2,-27,,,,,,
31698,1102,2,-27,,,,,,
31700,1102,2,-27,,,,,,
31703,1102,2,-27,,,,,,
31706,1102,2,-27,,,,,,
31708,1222,7,2,,,,,,
31710,1222,7,2,,,,,,
31712,1221,,,,,,,,
31716,1400,1,15,,,,,,
31719,1400,1,15,,,,,,
31722,1400,1,15,,,,,,
31724,1221,21,5,,,,,,
31726,1283,1,17,80,80,80,,,
31729,1830,,,,,,,,
31732,976,-1,10,,,,,,
31733,2030,,8,,,,,,
31734,1446,-1,-11,,,,,,
31736,650,4,-17,,,,,,
31738,1700,,2,,,,,,
31740,1800,,,,,,,,
31742,800,2,-5,,,,,,
31744,976,-1,10,,,,,,
31745,1174,,-5,,,,,,
31746,1446,-1,-11,,,,,,
31748,700,3,-26,,,,,,
31750,932,,-2,,,,,,
31752,1800,,,,,,,,
31754,800,2,-5,,,,,,
31756,976,-1,10,,,,,,
31757,1168,5,-2,,,,,,
31758,1446,-1,-11,,,,,,
31760,720,2,-1,,,,,,
31762,1300,,,,,,,,
31764,1800,,4,,,,,,
31766,800,2,-5,,,,,,
31768,970,,-1,,,,,,
31770,2200,,,,,,,,
31773,2100,,,,,,,,
31779,1900,,,,,,,,
31782,1800,,,,,,,,
31785,1700,,,,,,,,
31788,1600,,,,,,,,
31791,1500,,,,,,,,
31794,1400,,,,,,,,
31797,1300,,,,,,,,
31800,1200,,,,,,,,
